1j20qq1JyX4,0977,0.416,0.001,0.998,0.836,12,0.568
1j20qq1JyX4,0977,0.133,0.001,0.544,0.884,12,0.546
1j20qq1JyX4,0977,0.0,0.23,0.645,0.998,12,0.543
1j20qq1JyX4,0977,0.343,0.122,0.756,0.998,12,0.509
1j20qq1JyX4,0977,0.453,0.125,0.885,0.998,12,0.5
1j20qq1JyX4,0978,0.001,0.001,0.998,0.97,12,0.779
1j20qq1JyX4,0978,0.0,0.0,0.526,0.911,12,0.675
1j20qq1JyX4,0978,0.004,0.001,0.998,0.556,12,0.63
1j20qq1JyX4,0978,0.0,0.0,0.276,0.904,12,0.628
1j20qq1JyX4,0978,0.381,0.0,0.998,0.911,12,0.615
1j20qq1JyX4,0978,0.522,0.199,0.945,0.998,12,0.554
1j20qq1JyX4,0978,0.001,0.283,0.695,0.998,12,0.54
1j20qq1JyX4,0978,0.441,0.03,0.838,0.836,12,0.521
1j20qq1JyX4,0978,0.616,0.039,0.998,0.874,12,0.518
1j20qq1JyX4,0978,0.016,0.127,0.203,0.743,12,0.508
1j20qq1JyX4,0979,0.065,0.0,0.857,0.909,12,0.694
1j20qq1JyX4,0979,0.346,0.038,0.998,0.945,12,0.674
1j20qq1JyX4,0979,0.019,0.0,0.998,0.611,12,0.611
1j20qq1JyX4,0979,0.001,0.292,0.998,0.998,12,0.603
1j20qq1JyX4,0979,0.0,0.0,0.498,0.795,12,0.562
1j20qq1JyX4,0979,0.624,0.159,0.998,0.998,12,0.554
1j20qq1JyX4,0979,0.0,0.124,0.393,0.993,12,0.526
1j20qq1JyX4,0980,0.068,0.001,0.872,0.851,12,0.716
1j20qq1JyX4,0980,0.325,0.0,0.998,0.802,12,0.692
1j20qq1JyX4,0980,0.0,0.011,0.537,0.953,12,0.595
1j20qq1JyX4,0980,0.001,0.001,0.998,0.578,12,0.585
1j20qq1JyX4,0980,0.262,0.001,0.706,0.875,12,0.578
1j20qq1JyX4,0980,0.213,0.36,0.988,0.998,12,0.576
1j20qq1JyX4,0980,0.537,0.011,0.959,0.852,12,0.573
1j20qq1JyX4,0980,0.614,0.29,0.998,0.998,12,0.525
1j20qq1JyX4,0980,0.472,0.099,0.888,0.966,12,0.523
1j20qq1JyX4,0980,0.344,0.275,0.758,0.998,12,0.516
1j20qq1JyX4,0981,0.001,0.001,0.998,0.944,12,0.737
1j20qq1JyX4,0981,0.0,0.001,0.58,0.802,12,0.642
1j20qq1JyX4,0981,0.497,0.297,0.916,0.998,12,0.629
1j20qq1JyX4,0981,0.055,0.296,0.833,0.998,12,0.605
1j20qq1JyX4,0981,0.438,0.066,0.998,0.976,12,0.591
1j20qq1JyX4,0981,0.026,0.146,0.427,0.978,12,0.584
1j20qq1JyX4,0981,0.313,0.076,0.718,0.91,12,0.575
1j20qq1JyX4,0981,0.0,0.001,0.284,0.883,12,0.553
1j20qq1JyX4,0981,0.117,0.163,0.529,0.992,12,0.547
1j20qq1JyX4,0981,0.131,0.0,0.895,0.523,12,0.541
1j20qq1JyX4,0981,0.097,0.234,0.286,0.891,12,0.539
1j20qq1JyX4,0981,0.053,0.202,0.24,0.875,12,0.534
1j20qq1JyX4,0981,0.505,0.0,0.906,0.8,12,0.521
1j20qq1JyX4,0981,0.387,0.0,0.785,0.759,12,0.513
1j20qq1JyX4,0982,0.0,0.122,0.998,0.998,12,0.762
1j20qq1JyX4,0982,0.0,0.001,0.998,0.712,12,0.715
1j20qq1JyX4,0982,0.501,0.001,0.998,0.944,12,0.689
1j20qq1JyX4,0982,0.38,0.06,0.795,0.9,12,0.642
1j20qq1JyX4,0982,0.135,0.058,0.554,0.934,12,0.633
1j20qq1JyX4,0982,0.0,0.0,0.638,0.801,12,0.629
1j20qq1JyX4,0982,0.269,0.025,0.682,0.895,12,0.622
1j20qq1JyX4,0982,0.051,0.136,0.447,0.959,12,0.608
1j20qq1JyX4,0982,0.0,0.03,0.283,0.912,12,0.604
1j20qq1JyX4,0982,0.388,0.37,0.998,0.998,12,0.577
1j20qq1JyX4,0982,0.314,0.21,0.719,0.998,12,0.55
1j20qq1JyX4,0982,0.146,0.0,0.56,0.585,12,0.535
1j20qq1JyX4,0982,0.436,0.236,0.833,0.998,12,0.532
1j20qq1JyX4,0982,0.199,0.345,0.401,0.948,12,0.515
1j20qq1JyX4,0982,0.681,0.244,0.998,0.998,12,0.509
1j20qq1JyX4,0982,0.0,0.347,0.155,0.896,12,0.5
1j20qq1JyX4,0982,0.051,0.022,0.818,0.974,79,0.55
1j20qq1JyX4,0983,0.0,0.001,0.998,0.998,12,0.66
1j20qq1JyX4,0983,0.262,0.192,0.998,0.998,12,0.647
1j20qq1JyX4,0983,0.538,0.208,0.942,0.998,12,0.585
1j20qq1JyX4,0983,0.259,0.0,0.998,0.642,12,0.555
1j20qq1JyX4,0983,0.022,0.0,0.832,0.679,12,0.534
1j20qq1JyX4,0983,0.42,0.105,0.832,0.928,12,0.521
1j20qq1JyX4,0983,0.537,0.0,0.998,0.856,12,0.517
1j20qq1JyX4,0983,0.383,0.419,0.998,0.998,12,0.516
1j20qq1JyX4,0984,0.001,0.0,0.998,0.998,12,0.735
1j20qq1JyX4,0984,0.347,0.0,0.998,0.766,12,0.699
1j20qq1JyX4,0984,0.263,0.217,0.998,0.998,12,0.669
1j20qq1JyX4,0984,0.037,0.0,0.428,0.762,12,0.657
1j20qq1JyX4,0984,0.0,0.008,0.525,0.955,12,0.656
1j20qq1JyX4,0984,0.001,0.0,0.791,0.697,12,0.631
1j20qq1JyX4,0984,0.459,0.041,0.89,0.911,12,0.618
1j20qq1JyX4,0984,0.0,0.158,0.352,0.986,12,0.607
1j20qq1JyX4,0984,0.352,0.0,0.741,0.748,12,0.568
1j20qq1JyX4,0984,0.203,0.0,0.595,0.71,12,0.545
1j20qq1JyX4,0984,0.659,0.163,0.998,0.998,12,0.53
1j20qq1JyX4,0984,0.006,0.29,0.204,0.853,12,0.521
1j20qq1JyX4,0984,0.018,0.325,0.811,0.998,12,0.518
1j20qq1JyX4,0984,0.125,0.0,0.927,0.772,79,0.511
1j20qq1JyX4,0985,0.001,0.001,0.998,0.998,12,0.707
1j20qq1JyX4,0985,0.316,0.0,0.998,0.773,12,0.629
1j20qq1JyX4,0985,0.237,0.226,0.983,0.998,12,0.595
1j20qq1JyX4,0985,0.0,0.0,0.59,0.773,12,0.582
1j20qq1JyX4,0985,0.499,0.173,0.998,0.928,12,0.58
1j20qq1JyX4,0985,0.0,0.085,0.371,0.927,12,0.574
1j20qq1JyX4,0986,0.009,0.0,0.998,0.998,12,0.797
1j20qq1JyX4,0986,0.0,0.0,0.998,0.571,12,0.748
1j20qq1JyX4,0986,0.396,0.0,0.998,0.891,12,0.723
1j20qq1JyX4,0986,0.0,0.0,0.719,0.837,12,0.676
1j20qq1JyX4,0986,0.0,0.028,0.453,0.945,12,0.59
1j20qq1JyX4,0986,0.419,0.0,0.998,0.532,12,0.583
1j20qq1JyX4,0986,0.309,0.028,0.722,0.857,12,0.582
1j20qq1JyX4,0986,0.412,0.0,0.818,0.665,12,0.574
1j20qq1JyX4,0986,0.49,0.142,0.91,0.971,12,0.558
1j20qq1JyX4,0986,0.082,0.0,0.994,0.373,12,0.556
1j20qq1JyX4,0986,0.348,0.304,0.998,0.998,12,0.523
1j20qq1JyX4,0986,0.142,0.005,0.55,0.842,12,0.515
1j20qq1JyX4,0986,0.525,0.0,0.907,0.677,12,0.513
1j20qq1JyX4,0987,0.001,0.001,0.998,0.998,12,0.742
1j20qq1JyX4,0987,0.049,0.0,0.796,0.743,12,0.708
1j20qq1JyX4,0987,0.503,0.0,0.998,0.979,12,0.666
1j20qq1JyX4,0987,0.0,0.0,0.551,0.834,12,0.652
1j20qq1JyX4,0987,0.31,0.137,0.721,0.983,12,0.607
1j20qq1JyX4,0987,0.425,0.094,0.832,0.947,12,0.598
1j20qq1JyX4,0987,0.18,0.044,0.591,0.922,12,0.58
1j20qq1JyX4,0987,0.0,0.198,0.603,0.998,12,0.563
1j20qq1JyX4,0987,0.216,0.289,0.967,0.998,12,0.549
1j20qq1JyX4,0987,0.316,0.0,0.705,0.743,12,0.533
1j20qq1JyX4,0987,0.0,0.0,0.998,0.486,12,0.517
1j20qq1JyX4,0987,0.0,0.0,0.262,0.921,12,0.503
1j20qq1JyX4,0988,0.0,0.001,0.998,0.998,12,0.682
1j20qq1JyX4,0988,0.0,0.0,0.562,0.93,12,0.67
1j20qq1JyX4,0988,0.196,0.048,0.6,0.913,12,0.617
1j20qq1JyX4,0988,0.267,0.0,0.998,0.727,12,0.574
1j20qq1JyX4,0988,0.211,0.389,0.959,0.998,12,0.547
1j20qq1JyX4,0988,0.412,0.1,0.838,0.972,12,0.535
1j20qq1JyX4,0988,0.307,0.041,0.715,0.864,12,0.53
1j20qq1JyX4,0988,0.0,0.0,0.998,0.543,12,0.523
1j20qq1JyX4,0988,0.577,0.001,0.998,0.95,12,0.507
1j20qq1JyX4,0988,0.0,0.0,0.616,0.518,12,0.507
1j20qq1JyX4,0989,0.0,0.001,0.998,0.998,12,0.644
1j20qq1JyX4,0989,0.108,0.006,0.507,0.883,12,0.589
1j20qq1JyX4,0989,0.324,0.148,0.998,0.998,12,0.51
1j20qq1JyX4,0990,0.0,0.037,0.622,0.947,12,0.648
1j20qq1JyX4,0990,0.0,0.001,0.998,0.998,12,0.643
1j20qq1JyX4,0990,0.11,0.001,0.51,0.877,12,0.624
1j20qq1JyX4,0990,0.321,0.146,0.998,0.998,12,0.515
1j20qq1JyX4,0991,0.001,0.051,0.991,0.998,12,0.615
1j20qq1JyX4,0991,0.0,0.008,0.361,0.886,12,0.542
1j20qq1JyX4,0991,0.0,0.0,0.62,0.735,12,0.527
1j20qq1JyX4,0991,0.141,0.039,0.568,0.905,12,0.506
1j20qq1JyX4,0992,0.002,0.064,0.998,0.998,12,0.876
1j20qq1JyX4,0992,0.075,0.001,0.843,0.814,12,0.846
1j20qq1JyX4,0992,0.256,0.0,0.987,0.619,12,0.797
1j20qq1JyX4,0992,0.0,0.001,0.556,0.886,12,0.788
1j20qq1JyX4,0992,0.0,0.0,0.735,0.495,12,0.764
1j20qq1JyX4,0992,0.522,0.0,0.998,0.998,12,0.753
1j20qq1JyX4,0992,0.306,0.214,0.998,0.998,12,0.751
1j20qq1JyX4,0992,0.394,0.071,0.815,0.884,12,0.737
1j20qq1JyX4,0992,0.229,0.0,0.623,0.789,12,0.715
1j20qq1JyX4,0992,0.044,0.001,0.428,0.764,12,0.701
1j20qq1JyX4,0992,0.002,0.483,0.998,0.998,12,0.668
1j20qq1JyX4,0992,0.001,0.246,0.624,0.998,12,0.656
1j20qq1JyX4,0992,0.315,0.0,0.725,0.724,12,0.655
1j20qq1JyX4,0992,0.49,0.0,0.915,0.591,12,0.613
1j20qq1JyX4,0992,0.233,0.199,0.633,0.998,12,0.583
1j20qq1JyX4,0992,0.0,0.001,0.279,0.659,12,0.577
1j20qq1JyX4,0992,0.139,0.0,0.557,0.472,12,0.573
1j20qq1JyX4,0992,0.437,0.318,0.868,0.998,12,0.548
1j20qq1JyX4,0992,0.0,0.183,0.272,0.998,12,0.506
1j20qq1JyX4,0992,0.0,0.0,0.734,0.998,79,0.555
1j20qq1JyX4,0992,0.172,0.003,0.938,0.952,79,0.521
1j20qq1JyX4,0993,0.0,0.001,0.998,0.998,12,0.783
1j20qq1JyX4,0993,0.029,0.0,0.825,0.688,12,0.749
1j20qq1JyX4,0993,0.0,0.015,0.609,0.904,12,0.712
1j20qq1JyX4,0993,0.385,0.0,0.998,0.833,12,0.632
1j20qq1JyX4,0993,0.094,0.0,0.501,0.816,12,0.577
1j20qq1JyX4,0993,0.0,0.13,0.239,0.998,12,0.555
1j20qq1JyX4,0993,0.376,0.0,0.758,0.852,12,0.552
1j20qq1JyX4,0993,0.0,0.001,0.375,0.702,12,0.547
1j20qq1JyX4,0993,0.544,0.112,0.998,0.998,12,0.536
1j20qq1JyX4,0993,0.0,0.196,0.399,0.998,12,0.535
1j20qq1JyX4,0994,0.0,0.001,0.998,0.959,12,0.776
1j20qq1JyX4,0994,0.0,0.0,0.665,0.836,12,0.743
1j20qq1JyX4,0994,0.406,0.098,0.998,0.998,12,0.704
1j20qq1JyX4,0994,0.414,0.0,0.998,0.684,12,0.685
1j20qq1JyX4,0994,0.0,0.0,0.998,0.55,12,0.666
1j20qq1JyX4,0994,0.263,0.014,0.676,0.881,12,0.654
1j20qq1JyX4,0994,0.001,0.272,0.667,0.998,12,0.644
1j20qq1JyX4,0994,0.192,0.12,0.602,0.998,12,0.617
1j20qq1JyX4,0994,0.358,0.133,0.748,0.998,12,0.612
1j20qq1JyX4,0994,0.525,0.003,0.944,0.886,12,0.608
1j20qq1JyX4,0994,0.001,0.425,0.998,0.998,12,0.602
1j20qq1JyX4,0994,0.011,0.124,0.425,0.998,12,0.567
1j20qq1JyX4,0994,0.628,0.0,0.998,0.748,12,0.523
1j20qq1JyX4,0994,0.447,0.178,0.64,0.844,12,0.523
1j20qq1JyX4,0995,0.001,0.0,0.998,0.732,12,0.801
1j20qq1JyX4,0995,0.001,0.0,0.619,0.846,12,0.775
1j20qq1JyX4,0995,0.116,0.066,0.879,0.998,12,0.773
1j20qq1JyX4,0995,0.448,0.031,0.869,0.915,12,0.747
1j20qq1JyX4,0995,0.001,0.279,0.667,0.998,12,0.715
1j20qq1JyX4,0995,0.296,0.029,0.699,0.872,12,0.71
1j20qq1JyX4,0995,0.071,0.0,0.485,0.732,12,0.71
1j20qq1JyX4,0995,0.215,0.393,0.96,0.998,12,0.703
1j20qq1JyX4,0995,0.162,0.0,0.603,0.661,12,0.691
1j20qq1JyX4,0995,0.179,0.074,0.591,0.95,12,0.681
1j20qq1JyX4,0995,0.055,0.0,0.822,0.552,12,0.675
1j20qq1JyX4,0995,0.0,0.181,0.446,0.896,12,0.674
1j20qq1JyX4,0995,0.549,0.0,0.978,0.833,12,0.664
1j20qq1JyX4,0995,0.286,0.225,0.478,0.851,12,0.663
1j20qq1JyX4,0995,0.368,0.156,0.753,0.985,12,0.661
1j20qq1JyX4,0995,0.35,0.0,0.767,0.682,12,0.641
1j20qq1JyX4,0995,0.466,0.315,0.861,0.998,12,0.635
1j20qq1JyX4,0995,0.601,0.189,0.984,0.998,12,0.632
1j20qq1JyX4,0995,0.261,0.359,0.677,0.998,12,0.611
1j20qq1JyX4,0995,0.361,0.228,0.556,0.867,12,0.594
1j20qq1JyX4,0995,0.241,0.158,0.439,0.778,12,0.592
1j20qq1JyX4,0995,0.098,0.441,0.51,0.998,12,0.589
1j20qq1JyX4,0995,0.0,0.123,0.283,0.996,12,0.583
1j20qq1JyX4,0995,0.192,0.0,0.998,0.36,12,0.572
1j20qq1JyX4,0995,0.397,0.19,0.605,0.827,12,0.57
1j20qq1JyX4,0995,0.613,0.229,0.805,0.855,12,0.569
1j20qq1JyX4,0995,0.001,0.0,0.624,0.446,12,0.553
1j20qq1JyX4,0995,0.45,0.18,0.654,0.808,12,0.534
1j20qq1JyX4,0995,0.328,0.398,0.523,0.998,12,0.526
1j20qq1JyX4,0995,0.313,0.078,0.516,0.701,12,0.525
1j20qq1JyX4,0995,0.0,0.0,0.309,0.655,12,0.521
1j20qq1JyX4,0995,0.182,0.174,0.377,0.821,12,0.505
1j20qq1JyX4,0995,0.0,0.0,0.998,0.731,79,0.509
1j20qq1JyX4,0996,0.001,0.001,0.998,0.998,12,0.788
1j20qq1JyX4,0996,0.012,0.0,0.426,0.852,12,0.702
1j20qq1JyX4,0996,0.001,0.285,0.359,0.998,12,0.678
1j20qq1JyX4,0996,0.066,0.0,0.869,0.709,12,0.673
1j20qq1JyX4,0996,0.002,0.469,0.998,0.998,12,0.619
1j20qq1JyX4,0996,0.117,0.034,0.535,0.906,12,0.583
1j20qq1JyX4,0996,0.412,0.01,0.998,0.914,12,0.581
1j20qq1JyX4,0996,0.097,0.405,0.284,0.998,12,0.54
1j20qq1JyX4,0996,0.001,0.496,0.567,0.998,12,0.538
1j20qq1JyX4,0997,0.001,0.002,0.998,0.956,12,0.731
1j20qq1JyX4,0997,0.403,0.0,0.998,0.911,12,0.57
1j20qq1JyX4,0997,0.229,0.355,0.997,0.998,12,0.521
1j20qq1JyX4,0997,0.001,0.11,0.565,0.988,12,0.514
1j20qq1JyX4,0997,0.551,0.09,0.961,0.972,12,0.503
1j20qq1JyX4,0998,0.0,0.008,0.73,0.998,12,0.686
1j20qq1JyX4,0998,0.217,0.0,0.998,0.789,12,0.593
1j20qq1JyX4,0998,0.141,0.0,0.574,0.834,12,0.545
1j20qq1JyX4,0998,0.298,0.0,0.724,0.859,12,0.531
1j20qq1JyX4,0998,0.166,0.139,0.938,0.998,12,0.509
1j20qq1JyX4,0999,0.002,0.0,0.998,0.62,12,0.671
1j20qq1JyX4,0999,0.0,0.001,0.695,0.794,12,0.654
1j20qq1JyX4,0999,0.188,0.001,0.583,0.855,12,0.6
1j20qq1JyX4,0999,0.11,0.016,0.899,0.992,12,0.559
1j20qq1JyX4,0999,0.482,0.0,0.998,0.919,12,0.528
1j20qq1JyX4,0999,0.339,0.0,0.752,0.669,12,0.524
1j20qq1JyX4,0999,0.042,0.001,0.435,0.693,12,0.506
1j20qq1JyX4,1000,0.0,0.002,0.729,0.85,12,0.723
1j20qq1JyX4,1000,0.425,0.0,0.998,0.883,12,0.698
1j20qq1JyX4,1000,0.072,0.0,0.478,0.78,12,0.663
1j20qq1JyX4,1000,0.113,0.035,0.898,0.988,12,0.655
1j20qq1JyX4,1000,0.123,0.0,0.904,0.617,12,0.654
1j20qq1JyX4,1000,0.391,0.0,0.81,0.828,12,0.6
1j20qq1JyX4,1000,0.263,0.001,0.689,0.906,12,0.577
1j20qq1JyX4,1000,0.0,0.001,0.341,0.822,12,0.564
1j20qq1JyX4,1000,0.0,0.317,0.998,0.998,12,0.546
1j20qq1JyX4,1000,0.028,0.248,0.426,0.998,12,0.544
1j20qq1JyX4,1000,0.0,0.408,0.604,0.998,12,0.5
1j20qq1JyX4,1001,0.0,0.0,0.998,0.748,12,0.63
1j20qq1JyX4,1001,0.495,0.008,0.998,0.938,12,0.609
1j20qq1JyX4,1001,0.0,0.254,0.998,0.998,12,0.601
1j20qq1JyX4,1001,0.398,0.364,0.998,0.998,12,0.529
1j20qq1JyX4,1004,0.113,0.105,0.91,0.998,12,0.622
1j20qq1JyX4,1004,0.001,0.0,0.994,0.774,12,0.59
1j20qq1JyX4,1004,0.369,0.0,0.998,0.983,12,0.573
1j20qq1JyX4,1004,0.0,0.0,0.297,0.858,12,0.556
1j20qq1JyX4,1004,0.0,0.0,0.529,0.944,12,0.515
1j20qq1JyX4,1004,0.388,0.382,0.998,0.998,12,0.51
1j20qq1JyX4,1005,0.002,0.002,0.998,0.998,12,0.777
1j20qq1JyX4,1005,0.449,0.002,0.998,0.998,12,0.718
1j20qq1JyX4,1005,0.001,0.0,0.998,0.576,12,0.667
1j20qq1JyX4,1005,0.517,0.102,0.911,0.932,12,0.657
1j20qq1JyX4,1005,0.0,0.0,0.686,0.81,12,0.654
1j20qq1JyX4,1005,0.223,0.366,0.997,0.998,12,0.585
1j20qq1JyX4,1005,0.725,0.011,0.998,0.937,12,0.583
1j20qq1JyX4,1005,0.001,0.216,0.701,0.998,12,0.558
1j20qq1JyX4,1005,0.356,0.065,0.761,0.942,12,0.541
1j20qq1JyX4,1005,0.423,0.0,0.84,0.762,12,0.513
1j20qq1JyX4,1005,0.591,0.461,0.998,0.998,12,0.506
1j20qq1JyX4,1005,0.0,0.143,0.394,0.998,12,0.506
1j20qq1JyX4,1005,0.19,0.0,0.596,0.828,12,0.504
1j20qq1JyX4,1005,0.0,0.0,0.998,0.998,79,0.504
1j20qq1JyX4,1006,0.44,0.004,0.998,0.902,12,0.786
1j20qq1JyX4,1006,0.021,0.002,0.998,0.973,12,0.744
1j20qq1JyX4,1006,0.219,0.001,0.99,0.669,12,0.704
1j20qq1JyX4,1006,0.672,0.072,0.998,0.968,12,0.684
1j20qq1JyX4,1006,0.083,0.0,0.995,0.372,12,0.673
1j20qq1JyX4,1006,0.401,0.0,0.81,0.852,12,0.638
1j20qq1JyX4,1006,0.539,0.0,0.958,0.696,12,0.589
1j20qq1JyX4,1006,0.307,0.0,0.726,0.766,12,0.556
1j20qq1JyX4,1006,0.001,0.002,0.589,0.718,12,0.549
1j20qq1JyX4,1006,0.502,0.154,0.998,0.847,74,0.501
1j20qq1JyX4,1007,0.0,0.001,0.998,0.983,12,0.811
1j20qq1JyX4,1007,0.379,0.015,0.998,0.911,12,0.762
1j20qq1JyX4,1007,0.211,0.0,0.941,0.745,12,0.729
1j20qq1JyX4,1007,0.001,0.03,0.592,0.914,12,0.67
1j20qq1JyX4,1007,0.001,0.001,0.745,0.519,12,0.645
1j20qq1JyX4,1007,0.101,0.001,0.998,0.355,12,0.627
1j20qq1JyX4,1007,0.349,0.02,0.763,0.871,12,0.618
1j20qq1JyX4,1007,0.037,0.001,0.454,0.694,12,0.594
1j20qq1JyX4,1007,0.342,0.373,0.998,0.998,12,0.586
1j20qq1JyX4,1007,0.647,0.011,0.998,0.85,12,0.583
1j20qq1JyX4,1007,0.001,0.289,0.763,0.998,12,0.583
1j20qq1JyX4,1007,0.579,0.221,0.974,0.998,12,0.582
1j20qq1JyX4,1007,0.0,0.049,0.238,0.924,12,0.56
1j20qq1JyX4,1007,0.494,0.0,0.892,0.644,12,0.553
1j20qq1JyX4,1007,0.306,0.179,0.716,0.998,12,0.545
1j20qq1JyX4,1007,0.013,0.25,0.21,0.82,12,0.528
1j20qq1JyX4,1007,0.148,0.001,0.578,0.701,12,0.519
1j20qq1JyX4,1007,0.358,0.0,0.789,0.559,12,0.517
